message_id,text,lang,source,intent_gold,generator_id,template_id,seed,split,length_chars,has_question_mark,applied_perturbations
msg_recommendation_polite_0049,"What would you recommend for reducing dimensionality before clustering?, in 3 bullet points",en,synthetic,recommendation,polite,tpl_dd48c6ac,1861070379,train_gen,91,True,extra_question_mark;inject_constraint_phrase;strip_end_punct
msg_recommendation_polite_0050,what would you recommend for grouping similar user requests,en,synthetic,recommendation,polite,tpl_dd48c6ac,1476176171,train_gen,59,False,strip_end_punct;lowercase_first_char;synonym_swap
msg_recommendation_polite_0051,"at work, What would you recommend for clustering short text embeddings?",en,synthetic,recommendation,polite,tpl_dd48c6ac,286555687,train_gen,71,True,inject_context_prefix;minor_typo;lowercase_first_char
msg_recommendation_polite_0052,"What would you recommend for clustering short text embeddings?, no code?",en,synthetic,recommendation,polite,tpl_dd48c6ac,1564559964,train_gen,72,True,extra_question_mark;minor_typo;inject_constraint_phrase
msg_recommendation_polite_0053,"Context: What would you recommend for finding interaction patterns in user queries, in 3 bullet points?",en,synthetic,recommendation,polite,tpl_dd48c6ac,517415170,train_gen,103,True,inject_context_prefix;minor_typo;inject_constraint_phrase
msg_recommendation_polite_0054,what would you recommend for reducing dimensionality before clustering?..?,en,synthetic,recommendation,polite,tpl_dd48c6ac,2054714257,train_gen,74,True,ellipsis;lowercase_first_char;extra_question_mark
msg_recommendation_polite_0055,What would you recommend for finding interaction patterns in user queries...,en,synthetic,recommendation,polite,tpl_dd48c6ac,347903214,train_gen,76,False,strip_end_punct;ellipsis;minor_typo
msg_recommendation_polite_0056,What would you recommend for clustering short text embeddings,en,synthetic,recommendation,polite,tpl_dd48c6ac,226907476,train_gen,61,False,synonym_swap;extra_question_mark;strip_end_punct
msg_recommendation_polite_0057,"what would you recommend for finding interaction patterns in user queries, in 3 bullet points?",en,synthetic,recommendation,polite,tpl_dd48c6ac,480716820,train_gen,94,True,minor_typo;inject_constraint_phrase;lowercase_first_char
msg_recommendation_polite_0058,"Context: Hey, What would you recommend for clustering short text embeddings?",en,synthetic,recommendation,polite,tpl_dd48c6ac,1515592204,train_gen,76,True,minor_typo;inject_politeness;inject_context_prefix
msg_recommendation_polite_0059,"not sure if this is right, but What would you recommend for grouping similar user requests, no code?",en,synthetic,recommendation,polite,tpl_dd48c6ac,1502554096,train_gen,100,True,minor_typo;inject_hedge;inject_constraint_phrase
msg_recommendation_contextual_0000,"not sure if this is right, but Given final answer only, should I use HDBSCAN?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1112089596,train_gen,77,True,inject_hedge;synonym_swap;minor_typo
msg_recommendation_contextual_0001,"Given one example, should I use HDBSCAN, in 3 bullet points?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1546945002,train_gen,60,True,synonym_swap;inject_constraint_phrase;minor_typo
msg_recommendation_contextual_0002,"Given one example, should I use KMeans (briefly)?",en,synthetic,recommendation,contextual,tpl_5010a4ee,141064336,train_gen,49,True,strip_end_punct;inject_constraint_phrase;extra_question_mark
msg_recommendation_contextual_0003,"Given keep it short, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1135078171,train_gen,42,True,synonym_swap;inject_constraint_phrase;extra_question_mark
msg_recommendation_contextual_0004,"Given 3 bullet points, should I use KMeans",en,synthetic,recommendation,contextual,tpl_5010a4ee,787337775,train_gen,42,False,synonym_swap;extra_question_mark;strip_end_punct
msg_recommendation_contextual_0005,"Given with code, should I use HDBSCAN, no code? thanks",en,synthetic,recommendation,contextual,tpl_5010a4ee,572881677,train_gen,54,True,inject_constraint_phrase;synonym_swap;inject_politeness
msg_recommendation_contextual_0006,"given 3 bullet points, should I use KMeans, step by step?",en,synthetic,recommendation,contextual,tpl_5010a4ee,278698377,train_gen,57,True,minor_typo;inject_constraint_phrase;lowercase_first_char
msg_recommendation_contextual_0007,"In my project, given no equations, should I use HDBSCAN?",en,synthetic,recommendation,contextual,tpl_5010a4ee,459173551,train_gen,56,True,lowercase_first_char;inject_context_prefix;synonym_swap
msg_recommendation_contextual_0008,"not sure if this is right, but Given keep it short, should I use PCA? pls",en,synthetic,recommendation,contextual,tpl_5010a4ee,1084654109,train_gen,73,True,inject_constraint_phrase;inject_politeness;inject_hedge
msg_recommendation_contextual_0009,"not sure if this is right, but Given final answer only, should I use KMeans?... thanks",en,synthetic,recommendation,contextual,tpl_5010a4ee,424855384,train_gen,86,True,ellipsis;inject_politeness;inject_hedge
msg_recommendation_contextual_0010,"I think Given final answer only, should I use HDBSCAN?...",en,synthetic,recommendation,contextual,tpl_5010a4ee,2074533063,train_gen,57,True,ellipsis;inject_hedge;inject_constraint_phrase
msg_recommendation_contextual_0011,"I think In my project, Given final answer only, should I use PCA?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1080077653,train_gen,65,True,inject_context_prefix;inject_hedge;synonym_swap
msg_recommendation_contextual_0012,"given no equations, should I use PCA??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1925251742,train_gen,38,True,minor_typo;lowercase_first_char;extra_question_mark
msg_recommendation_contextual_0013,"I'm not sure but Given no code, should I use UMAP, final answer only",en,synthetic,recommendation,contextual,tpl_5010a4ee,520636606,train_gen,68,False,inject_hedge;inject_constraint_phrase;strip_end_punct
msg_recommendation_contextual_0014,"given final answer only, should I use PCA?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1950865101,train_gen,42,True,inject_constraint_phrase;minor_typo;lowercase_first_char
msg_recommendation_contextual_0015,"Please Given no code, should I use HDBSCAN?, final answer only?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1515168726,train_gen,63,True,extra_question_mark;inject_politeness;inject_constraint_phrase
msg_recommendation_contextual_0016,"At work, given step by step, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,244726330,train_gen,50,True,lowercase_first_char;inject_context_prefix;extra_question_mark
msg_recommendation_contextual_0017,"At work, Please Given final answer only, should I use HDBSCAN?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1874667849,train_gen,62,True,inject_politeness;minor_typo;inject_context_prefix
msg_recommendation_contextual_0018,"Given final answer only, should I use PCA...",en,synthetic,recommendation,contextual,tpl_5010a4ee,242777776,train_gen,44,False,inject_constraint_phrase;strip_end_punct;ellipsis
msg_recommendation_contextual_0019,"Given with code, should I use HDBSCAN, keep it short??",en,synthetic,recommendation,contextual,tpl_5010a4ee,548200322,train_gen,54,True,minor_typo;inject_constraint_phrase;extra_question_mark
msg_recommendation_contextual_0020,"Quick question, Given no equations, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1000376192,train_gen,57,True,extra_question_mark;synonym_swap;inject_context_prefix
msg_recommendation_contextual_0021,"Given one example, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,201237451,train_gen,40,True,extra_question_mark;minor_typo;synonym_swap
msg_recommendation_contextual_0022,"given keep it short, should I use UMAP??",en,synthetic,recommendation,contextual,tpl_5010a4ee,2005825861,train_gen,40,True,lowercase_first_char;minor_typo;extra_question_mark
msg_recommendation_contextual_0023,"Given keep it short, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1379808541,train_gen,42,True,extra_question_mark;synonym_swap;inject_constraint_phrase
msg_recommendation_contextual_0024,"maybe Given no equations, should I use PCA, keep it short?",en,synthetic,recommendation,contextual,tpl_5010a4ee,261343654,train_gen,58,True,inject_hedge;inject_constraint_phrase;lowercase_first_char
msg_recommendation_contextual_0025,"Can you Quick question, Given one example, should I use KMeans, keep it short?",en,synthetic,recommendation,contextual,tpl_5010a4ee,536471458,train_gen,78,True,inject_context_prefix;inject_politeness;inject_constraint_phrase
msg_recommendation_contextual_0026,"Given keep it short, should I use PCA??...",en,synthetic,recommendation,contextual,tpl_5010a4ee,1732950918,train_gen,42,True,extra_question_mark;ellipsis;inject_constraint_phrase
msg_recommendation_contextual_0027,"given step by step, should I use HDBSCAN??",en,synthetic,recommendation,contextual,tpl_5010a4ee,575121193,train_gen,42,True,lowercase_first_char;synonym_swap;extra_question_mark
msg_recommendation_contextual_0028,"Given one example, should I use UMAP?... thanks",en,synthetic,recommendation,contextual,tpl_5010a4ee,882404487,train_gen,47,True,ellipsis;synonym_swap;inject_politeness
msg_recommendation_contextual_0029,"Can you Given final answer only, should I use UMAP?",en,synthetic,recommendation,contextual,tpl_5010a4ee,997151451,train_gen,51,True,synonym_swap;inject_constraint_phrase;inject_politeness
msg_recommendation_contextual_0030,"Given one example, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,43809644,train_gen,40,True,extra_question_mark;minor_typo;synonym_swap
msg_recommendation_contextual_0031,"At work, Given keep it short, should I use KMeans? thanks",en,synthetic,recommendation,contextual,tpl_5010a4ee,105328061,train_gen,57,True,synonym_swap;inject_context_prefix;inject_politeness
msg_recommendation_contextual_0032,"quick question, Given no equations, should I use HDBSCAN, briefly?",en,synthetic,recommendation,contextual,tpl_5010a4ee,207168980,train_gen,66,True,inject_context_prefix;inject_constraint_phrase;lowercase_first_char
msg_recommendation_contextual_0033,"given final answer only, should I use UMAP??...",en,synthetic,recommendation,contextual,tpl_5010a4ee,2116025304,train_gen,47,True,lowercase_first_char;extra_question_mark;ellipsis
msg_recommendation_contextual_0034,"given final answer only, should I use UMAP?",en,synthetic,recommendation,contextual,tpl_5010a4ee,37046268,train_gen,43,True,synonym_swap;minor_typo;lowercase_first_char
msg_recommendation_contextual_0035,"Hey, Context: Given no equations, should I use UMAP?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1840074127,train_gen,52,True,inject_context_prefix;synonym_swap;inject_politeness
msg_recommendation_contextual_0036,"given 3 bullet points, should I use UMAP?... (final answer only)",en,synthetic,recommendation,contextual,tpl_5010a4ee,867417674,train_gen,64,True,ellipsis;lowercase_first_char;inject_constraint_phrase
msg_recommendation_contextual_0037,"maybe Given keep it short, should I use PCA?",en,synthetic,recommendation,contextual,tpl_5010a4ee,351264719,train_gen,44,True,inject_hedge;minor_typo;synonym_swap
msg_recommendation_contextual_0038,"given final answer only, should I use HDBSCAN...",en,synthetic,recommendation,contextual,tpl_5010a4ee,1475150207,train_gen,48,False,strip_end_punct;lowercase_first_char;ellipsis
msg_recommendation_contextual_0039,"given step by step, should I use HDBSCAN??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1917061258,train_gen,42,True,extra_question_mark;minor_typo;lowercase_first_char
msg_recommendation_contextual_0040,"Given with code, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,251356514,train_gen,38,True,synonym_swap;extra_question_mark;minor_typo
msg_recommendation_contextual_0041,"For a class, Given keep it short, should I use PCA?...",en,synthetic,recommendation,contextual,tpl_5010a4ee,520736646,train_gen,54,True,ellipsis;synonym_swap;inject_context_prefix
msg_recommendation_contextual_0042,"Could you Given no equations, should I use KMeans??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1720201363,train_gen,51,True,minor_typo;extra_question_mark;inject_politeness
msg_recommendation_contextual_0043,"given final answer only, should I use HDBSCAN??...",en,synthetic,recommendation,contextual,tpl_5010a4ee,663939193,train_gen,50,True,extra_question_mark;lowercase_first_char;ellipsis
msg_recommendation_contextual_0044,"Hey, i think Given step by step, should I use PCA?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1431292512,train_gen,50,True,inject_hedge;lowercase_first_char;inject_politeness
msg_recommendation_contextual_0045,"I'm not sure but given no equations, should I use HDBSCAN",en,synthetic,recommendation,contextual,tpl_5010a4ee,796672269,train_gen,57,False,lowercase_first_char;inject_hedge;strip_end_punct
msg_recommendation_contextual_0046,"Could you Given with code, should I use UMAP",en,synthetic,recommendation,contextual,tpl_5010a4ee,1021431949,train_gen,44,False,inject_politeness;strip_end_punct;minor_typo
msg_recommendation_contextual_0047,"given keep it short, should I use HDBSCAN",en,synthetic,recommendation,contextual,tpl_5010a4ee,1342549111,train_gen,41,False,lowercase_first_char;minor_typo;strip_end_punct
msg_recommendation_contextual_0048,"At work, Given one example, should I use HDBSCAN?...",en,synthetic,recommendation,contextual,tpl_5010a4ee,717873468,train_gen,52,True,minor_typo;inject_context_prefix;ellipsis
msg_recommendation_contextual_0049,"Given final answer only, should I use HDBSCAN? thank you",en,synthetic,recommendation,contextual,tpl_5010a4ee,1440510515,train_gen,56,True,synonym_swap;inject_politeness;strip_end_punct
msg_recommendation_contextual_0050,"Context: given 3 bullet points, should I use KMeans, in 3 bullet points?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1238759721,train_gen,72,True,lowercase_first_char;inject_constraint_phrase;inject_context_prefix
msg_recommendation_contextual_0051,"Could you For a class, Given no equations, should I use KMeans?...",en,synthetic,recommendation,contextual,tpl_5010a4ee,1388279157,train_gen,66,True,inject_context_prefix;inject_politeness;ellipsis
msg_recommendation_contextual_0052,"given keep it short, should I use HDBSCAN?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1348724816,train_gen,42,True,lowercase_first_char;minor_typo;inject_constraint_phrase
msg_recommendation_contextual_0053,"please Given keep it short, should I use KMeans",en,synthetic,recommendation,contextual,tpl_5010a4ee,1873731041,train_gen,47,False,inject_politeness;strip_end_punct;lowercase_first_char
msg_recommendation_contextual_0054,"given no equations, should I use HDBSCAN, no code?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1801619746,train_gen,50,True,lowercase_first_char;synonym_swap;inject_constraint_phrase
msg_recommendation_contextual_0055,"not sure if this is right, but Given with code, should I use PCA??",en,synthetic,recommendation,contextual,tpl_5010a4ee,502266361,train_gen,66,True,minor_typo;extra_question_mark;inject_hedge
msg_recommendation_contextual_0056,"i'm not sure but Given 3 bullet points, should I use PCA??",en,synthetic,recommendation,contextual,tpl_5010a4ee,1134119485,train_gen,58,True,extra_question_mark;inject_hedge;lowercase_first_char
msg_recommendation_contextual_0057,"Given 3 bullet points, should I use HDBSCAN, in 3 bullet points",en,synthetic,recommendation,contextual,tpl_5010a4ee,14571090,train_gen,63,False,inject_constraint_phrase;minor_typo;strip_end_punct
msg_recommendation_contextual_0058,"given no equations, should I use PCA?",en,synthetic,recommendation,contextual,tpl_5010a4ee,1843047380,train_gen,37,True,synonym_swap;lowercase_first_char;minor_typo
msg_recommendation_contextual_0059,"Can you Given keep it short, should I use KMeans",en,synthetic,recommendation,contextual,tpl_5010a4ee,1982818437,train_gen,48,False,minor_typo;strip_end_punct;inject_politeness
msg_recommendation_constraint_heavy_0000,"Please recommend 5 options for clustering short text embeddings, one example.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,607762207,test_gen,77,False,lowercase_first_char;inject_politeness;minor_typo
msg_recommendation_constraint_heavy_0001,"At work, recommend 3 options for grouping similar user requests, one example?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1426637138,test_gen,77,True,lowercase_first_char;inject_context_prefix;extra_question_mark
msg_recommendation_constraint_heavy_0002,"recommend 5 options for clustering short text embeddings, final answer only?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1446648063,test_gen,76,True,extra_question_mark;lowercase_first_char;minor_typo
msg_recommendation_constraint_heavy_0003,"Recommend 5 options for finding interaction patterns in user queries, no code? thank you",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1658194866,test_gen,88,True,extra_question_mark;synonym_swap;inject_politeness
msg_recommendation_constraint_heavy_0004,"Context: Recommend 5 options for clustering short text embeddings, final answer only.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1243792657,test_gen,85,False,inject_context_prefix;synonym_swap;minor_typo
msg_recommendation_constraint_heavy_0005,"Recommend 5 options for finding interaction patterns in user queries, no code, in 3 bullet points?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1580334284,test_gen,98,True,synonym_swap;extra_question_mark;inject_constraint_phrase
msg_recommendation_constraint_heavy_0006,"Recommend 3 options for finding interaction patterns in user queries, 3 bullet points? thanks",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,161054851,test_gen,93,True,strip_end_punct;extra_question_mark;inject_politeness
msg_recommendation_constraint_heavy_0007,"i'm not sure but Recommend 2 options for finding interaction patterns in user queries, final answer only?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1404900689,test_gen,105,True,extra_question_mark;inject_hedge;lowercase_first_char
msg_recommendation_constraint_heavy_0008,"recommend 3 options for reducing dimensionality before clustering, with code...?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,28593899,test_gen,80,True,lowercase_first_char;ellipsis;extra_question_mark
msg_recommendation_constraint_heavy_0009,"at work, Recommend 5 options for reducing dimensionality before clustering, one example",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,208669735,test_gen,87,False,inject_context_prefix;strip_end_punct;lowercase_first_char
msg_recommendation_constraint_heavy_0010,"Context: I'm not sure but Recommend 2 options for grouping similar user requests, final answer only.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,898989176,test_gen,100,False,synonym_swap;inject_hedge;inject_context_prefix
msg_recommendation_constraint_heavy_0011,"Recommend 3 options for finding interaction patterns in user queries, no code. (in 3 bullet points)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1076487087,test_gen,99,False,synonym_swap;minor_typo;inject_constraint_phrase
msg_recommendation_constraint_heavy_0012,"I think recommend 5 options for grouping similar user requests, 3 bullet points.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,121238989,test_gen,80,False,lowercase_first_char;inject_hedge;minor_typo
msg_recommendation_constraint_heavy_0013,"For a class, I think Recommend 5 options for clustering short text embeddings, 3 bullet points. (keep it short)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,569610345,test_gen,111,False,inject_hedge;inject_constraint_phrase;inject_context_prefix
msg_recommendation_constraint_heavy_0014,"Hey, Recommend 5 options for reducing dimensionality before clustering, no equations. (with an example)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1364970724,test_gen,103,False,synonym_swap;inject_constraint_phrase;inject_politeness
msg_recommendation_constraint_heavy_0015,"Recommend 5 options for finding interaction patterns in user queries, with code, keep it short?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,651368916,test_gen,95,True,synonym_swap;extra_question_mark;inject_constraint_phrase
msg_recommendation_constraint_heavy_0016,"recommend 3 options for reducing dimensionality before clustering, keep it short?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1348228570,test_gen,81,True,lowercase_first_char;inject_constraint_phrase;extra_question_mark
msg_recommendation_constraint_heavy_0017,"At work, Recommend 5 options for finding interaction patterns in user queries, keep it short.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1104959454,test_gen,93,False,inject_context_prefix;inject_constraint_phrase;synonym_swap
msg_recommendation_constraint_heavy_0018,"Recommend 5 options for reducing dimensionality before clustering, no equations...?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1012049424,test_gen,83,True,synonym_swap;ellipsis;extra_question_mark
msg_recommendation_constraint_heavy_0019,"Can you maybe Recommend 3 options for grouping similar user requests, no equations. (final answer only)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,306831567,test_gen,103,False,inject_hedge;inject_constraint_phrase;inject_politeness
msg_recommendation_constraint_heavy_0020,"in my project, Recommend 5 options for clustering short text embeddings, keep it short....",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,803967550,test_gen,90,False,ellipsis;inject_context_prefix;lowercase_first_char
msg_recommendation_constraint_heavy_0021,"Could you Context: Recommend 3 options for reducing dimensionality before clustering, step by step.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,475224656,test_gen,99,False,inject_context_prefix;synonym_swap;inject_politeness
msg_recommendation_constraint_heavy_0022,"Please Recommend 3 options for grouping similar user requests, with code",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,40529048,test_gen,72,False,strip_end_punct;minor_typo;inject_politeness
msg_recommendation_constraint_heavy_0023,"not sure if this is right, but recommend 2 options for reducing dimensionality before clustering, step by step. (final answer only)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,622889530,test_gen,131,False,lowercase_first_char;inject_hedge;inject_constraint_phrase
msg_recommendation_constraint_heavy_0024,"Quick question, Recommend 5 options for finding interaction patterns in user queries, final answer only.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1253549352,test_gen,104,False,inject_context_prefix;synonym_swap;inject_constraint_phrase
msg_recommendation_constraint_heavy_0025,"Please Recommend 3 options for finding interaction patterns in user queries, 3 bullet points?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1137833062,test_gen,93,True,minor_typo;extra_question_mark;inject_politeness
msg_recommendation_constraint_heavy_0026,"recommend 5 options for reducing dimensionality before clustering, step by step? pls",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1906232039,test_gen,84,True,extra_question_mark;lowercase_first_char;inject_politeness
msg_recommendation_constraint_heavy_0027,"At work, maybe Recommend 3 options for finding interaction patterns in user queries, keep it short?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1209357267,test_gen,99,True,inject_hedge;inject_context_prefix;extra_question_mark
msg_recommendation_constraint_heavy_0028,"Context: Recommend 3 options for reducing dimensionality before clustering, 3 bullet points. (briefly)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,598965751,test_gen,102,False,synonym_swap;inject_context_prefix;inject_constraint_phrase
msg_recommendation_constraint_heavy_0029,"Recommend 2 options for finding interaction patterns in user queries, step by step?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1804546409,test_gen,83,True,extra_question_mark;synonym_swap;minor_typo
msg_recommendation_constraint_heavy_0030,"recommend 5 options for finding interaction patterns in user queries, no equations. (in 3 bullet points)...",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1837704795,test_gen,107,False,inject_constraint_phrase;ellipsis;lowercase_first_char
msg_recommendation_constraint_heavy_0031,"Please Recommend 2 options for grouping similar user requests, final answer only.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,2091602618,test_gen,81,False,inject_politeness;minor_typo;inject_constraint_phrase
msg_recommendation_constraint_heavy_0032,"recommend 2 options for finding interaction patterns in user queries, one example, briefly?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1903012695,test_gen,91,True,extra_question_mark;inject_constraint_phrase;lowercase_first_char
msg_recommendation_constraint_heavy_0033,"Recommend 2 options for finding interaction patterns in user queries, no code, keep it short?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,13246361,test_gen,93,True,extra_question_mark;inject_constraint_phrase;synonym_swap
msg_recommendation_constraint_heavy_0034,"Hey, Recommend 5 options for clustering short text embeddings, one example. (keep it short)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1076324125,test_gen,91,False,inject_politeness;minor_typo;inject_constraint_phrase
msg_recommendation_constraint_heavy_0035,"Recommend 2 options for clustering short text embeddings, step by step. (with an example)?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,611991592,test_gen,90,True,inject_constraint_phrase;extra_question_mark;synonym_swap
msg_recommendation_constraint_heavy_0036,"recommend 2 options for grouping similar user requests, keep it short",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1341326932,test_gen,69,False,minor_typo;lowercase_first_char;strip_end_punct
msg_recommendation_constraint_heavy_0037,"Hey, I'm not sure but Recommend 3 options for clustering short text embeddings, with code.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,417544734,test_gen,90,False,inject_hedge;minor_typo;inject_politeness
msg_recommendation_constraint_heavy_0038,"Can you Recommend 5 options for clustering short text embeddings, keep it short?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,9876560,test_gen,80,True,synonym_swap;extra_question_mark;inject_politeness
msg_recommendation_constraint_heavy_0039,"Recommend 2 options for grouping similar user requests, step by step. (no code)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,2067659038,test_gen,79,False,inject_constraint_phrase;minor_typo;synonym_swap
msg_recommendation_constraint_heavy_0040,"For a class, Recommend 5 options for finding interaction patterns in user queries, one example?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,44291240,test_gen,95,True,extra_question_mark;inject_context_prefix;synonym_swap
msg_recommendation_constraint_heavy_0041,"maybe Recommend 2 options for clustering short text embeddings, step by step. (final answer only)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,206294207,test_gen,97,False,inject_hedge;inject_constraint_phrase;lowercase_first_char
msg_recommendation_constraint_heavy_0042,"Context: Recommend 5 options for finding interaction patterns in user queries, final answer only",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1895057489,test_gen,96,False,inject_context_prefix;inject_constraint_phrase;strip_end_punct
msg_recommendation_constraint_heavy_0043,"Recommend 5 options for finding interaction patterns in user queries, no equations....",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,320553961,test_gen,86,False,ellipsis;synonym_swap;minor_typo
msg_recommendation_constraint_heavy_0044,"recommend 2 options for reducing dimensionality before clustering, no code. (briefly)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,2038462437,test_gen,85,False,lowercase_first_char;synonym_swap;inject_constraint_phrase
msg_recommendation_constraint_heavy_0045,"Recommend 2 options for finding interaction patterns in user queries, step by step.... (keep it short) pls",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,2000668454,test_gen,106,False,ellipsis;inject_constraint_phrase;inject_politeness
msg_recommendation_constraint_heavy_0046,"recommend 3 options for finding interaction patterns in user queries, no code?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1762082666,test_gen,78,True,lowercase_first_char;synonym_swap;extra_question_mark
msg_recommendation_constraint_heavy_0047,"could you Recommend 2 options for finding interaction patterns in user queries, step by step....",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1494476184,test_gen,96,False,inject_politeness;lowercase_first_char;ellipsis
msg_recommendation_constraint_heavy_0048,"I'm not sure but recommend 3 options for finding interaction patterns in user queries, with code",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1935846656,test_gen,96,False,lowercase_first_char;inject_hedge;strip_end_punct
msg_recommendation_constraint_heavy_0049,"I think Recommend 5 options for grouping similar user requests, final answer only....",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,361785866,test_gen,85,False,inject_constraint_phrase;inject_hedge;ellipsis
msg_recommendation_constraint_heavy_0050,"Hey, Recommend 3 options for grouping similar user requests, one example?",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,2043859806,test_gen,73,True,extra_question_mark;minor_typo;inject_politeness
msg_recommendation_constraint_heavy_0051,"recommend 3 options for grouping similar user requests, no equations. (step by step)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,503358649,test_gen,84,False,inject_constraint_phrase;lowercase_first_char;minor_typo
msg_recommendation_constraint_heavy_0052,"recommend 5 options for reducing dimensionality before clustering, no code. (keep it short)",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1568697165,test_gen,91,False,inject_constraint_phrase;synonym_swap;lowercase_first_char
msg_recommendation_constraint_heavy_0053,"Hey, Context: Recommend 3 options for reducing dimensionality before clustering, no code",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1804287290,test_gen,88,False,inject_context_prefix;inject_politeness;strip_end_punct
msg_recommendation_constraint_heavy_0054,"recommend 2 options for grouping similar user requests, no code. thanks",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1933027244,test_gen,71,False,lowercase_first_char;synonym_swap;inject_politeness
msg_recommendation_constraint_heavy_0055,"In my project, Recommend 5 options for grouping similar user requests, step by step.",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1639372143,test_gen,84,False,minor_typo;inject_context_prefix;synonym_swap
msg_recommendation_constraint_heavy_0056,"maybe Recommend 5 options for grouping similar user requests, 3 bullet points. pls",en,synthetic,recommendation,constraint_heavy,tpl_8afe18da,1380479749,test_gen,82,False,inject_hedge;minor_typo;inject_politeness
